,PLN-MM/YY,Sales_Doc.,Item,V,Loaded_line,New_Plan,Sold_to_party,Country_Key,Destination,Material,CUST_THICKNESS,CUST_WIDTH,KS_GRADE01,ZINC01,Remain_GRF,Destination.1,Creation,CBE$,BM$,Demanded_Month,Plan_Month,order_item_type
7344,202408,35006134,20,3500613420,GI,2024 Sep,TATA INTERNATIONAL WEST ASIA DMCC,Algeria,Export,GCCF,,1250.0,DX51D,100,100.0,Middle East,CFR,795.0,795.0,Aug,Sep,Medium Item
7345,202408,35006134,60,3500613460,GI,2024 Sep,TATA INTERNATIONAL WEST ASIA DMCC,Algeria,Export,GCCF,1.35,1250.0,DX51D,100,100.0,Middle East,CFR,795.0,795.0,Aug,Sep,Medium Item
7346,202408,35006134,70,3500613470,GI,2024 Sep,TATA INTERNATIONAL WEST ASIA DMCC,Algeria,Export,GCCF,1.15,1250.0,DX51D,100,100.0,Middle East,CFR,795.0,,Aug,Sep,Medium Item
7347,202408,35006134,10,3500613410,GI,2024 Sep,TATA INTERNATIONAL WEST ASIA DMCC,Algeria,Export,GCCF,1.45,1000.0,DX51D,100,100.0,Middle East,CFR,795.0,795.0,Aug,Sep,Medium Item
7348,202408,35006134,40,3500613440,GI,2024 Sep,TATA INTERNATIONAL WEST ASIA DMCC,Algeria,,GHCF,1.95,1250.0,DX51D,100,100.0,Middle East,CFR,795.0,795.0,Aug,Sep,Medium Item
7349,202405,30085904,70,3008590470,CR,2024 Sep,العالمیة لصناعات التكییف,Egypt,Local,CRCF,0.6,1100.0,DC04EK,,16.41,Large Corporate,,761.0,756.0,May,Sep,Small Item
7350,202409,30090232,10,3009023210,PP,2024 Sep,يونايتد برزارز للصناعات الهندسية,Egypt,Local,PORF,0.4,565.0,DX51D,80,60.0,Corporate,CPT,1057.0,1050.0,Sep,Sep,Medium Item
7351,202409,30090232,20,3009023220,PP,2024 Sep,يونايتد برزارز للصناعات الهندسية,Egypt,Local,PORF,0.4,595.0,,80,60.0,Corporate,CPT,1057.0,,Sep,Sep,Medium Item
7352,202409,30084299,10,3008429910,GI,2024 Sep,الابنيه المتطوره لتشكيل المعادن,Egypt,Local,GCRF,0.28,36.0,DX52D,60,52.04,High Tech industries,EXW,555.0,552.0,Sep,Sep,Medium Item
7353,202409,30084299,40,3008429940,GI,2024 Sep,الابنيه المتطوره لتشكيل المعادن,Egypt,Local,GCRF,0.35,183.0,DX52D,60,40.04,High Tech industries,EXW,547.0,544.0,Sep,Sep,Small Item
7354,202409,30090277,100,30090277100,CR,2024 Sep,التيجر السريع للموتسيكلات,Egypt,Local,CRRF,1.0,350.0,DC01,,10.0,High Tech industries,CPT,768.0,764.0,Sep,Sep,Small Item
7355,202409,30090277,110,30090277110,CR,2024 Sep,التيجر السريع للموتسيكلات,Egypt,Local,CRRF,1.2,146.0,DC01,,10.0,High Tech industries,CPT,768.0,764.0,Sep,Sep,Small Item
7356,202409,30090277,20,3009027720,CR,2024 Sep,التيجر السريع للموتسيكلات,Egypt,Local,CRRF,0.9,545.0,DC01,,93.47,High Tech industries,CPT,768.0,764.0,Sep,Sep,Medium Item
7357,202409,30089825,10,3008982510,CR,2024 Sep,الزنوكى لصناعة الاجهزة الكهربائية,Egypt,Local,CRCF,0.4,1220.0,DC04,,35.0,Corporate,CPT,768.0,763.0,Sep,Sep,Small Item
7358,202409,35006229,10,3500622910,PP,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,POCF,0.45,1250.0,DX51D,80,150.0,Europe,CIF,835.0,835.0,Sep,Sep,Medium Item
7359,202409,35006229,20,3500622920,PP,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,POCF,0.45,1250.0,DX51D,80,150.0,Europe,CIF,835.0,835.0,Sep,Sep,Medium Item
7360,202409,35006229,30,3500622930,PP,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,POCF,0.45,1250.0,DX51D,80,150.0,Europe,CIF,835.0,835.0,Sep,Sep,Medium Item
7361,202409,35006229,40,3500622940,PP,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,POCF,0.45,1250.0,DX51D,80,50.0,Europe,CIF,835.0,835.0,Sep,Sep,Medium Item
7362,202410,30090432,10,3009043210,CR,2024 Sep,مصنع بریفكس - طارق ابو العزم,Egypt,Local,CRCF,0.4,,DC01,,100.0,Corporate,CPT,781.0,777.0,Oct,Sep,Medium Item
7363,202410,30090432,20,3009043220,CR,2024 Sep,مصنع بریفكس - طارق ابو العزم,Egypt,Local,CRCF,0.9,1000.0,DC01,,50.0,Corporate,CPT,781.0,777.0,Oct,Sep,Medium Item
7364,202410,30090432,30,3009043230,CR,2024 Sep,مصنع بریفكس - طارق ابو العزم,Egypt,Local,CRCF,0.7,1000.0,DC01,,50.0,Corporate,CPT,781.0,777.0,Oct,Sep,Medium Item
7365,202409,30089825,20,3008982520,CR,2024 Sep,الزنوكى لصناعة الاجهزة الكهربائية,Egypt,Local,CRCF,0.5,,DC04,,20.0,Corporate,CPT,763.0,759.0,Sep,Sep,Small Item
7366,202409,30089825,30,3008982530,CR,2024 Sep,الزنوكى لصناعة الاجهزة الكهربائية,Egypt,Local,CRCF,0.4,1250.0,DC04EK,,30.0,Corporate,CPT,770.0,765.0,Sep,Sep,Small Item
7367,202408,30089915,20,3008991520,CR,2024 Sep,العالمیة لصناعات التكییف,Egypt,Local,CRCF,0.5,1250.0,DC01,,60.0,Large Corporate,CPT,762.0,758.0,Aug,Sep,Medium Item
7368,202409,30090452,20,3009045220,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRCF,0.94,1291.0,DC01,,100.0,Large Corporate,CPT,813.0,808.0,Sep,Sep,Medium Item
7369,202409,30090452,40,3009045240,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRCF,,1005.0,DC01,,50.0,Large Corporate,CPT,813.0,808.0,Sep,Sep,Medium Item
7370,202409,30090452,50,3009045250,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRSF,0.5,1175.0,DC01,,30.0,Large Corporate,CPT,813.0,808.0,Sep,Sep,Small Item
7371,202409,30090433,80,3009043380,CR,2024 Sep,اتلانتك الهندسيه لتكنولوجيا,Egypt,Local,CRNF,0.5,906.0,DC01,,7.0,High Tech industries,,711.0,707.0,Sep,Sep,Small Item
7372,202409,30090433,90,3009043390,CR,2024 Sep,اتلانتك الهندسيه لتكنولوجيا,Egypt,,CRNF,0.5,889.0,DC01,,7.0,High Tech industries,EXW,711.0,707.0,Sep,Sep,Small Item
7373,202409,30090452,30,3009045230,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRCF,0.75,1000.0,DC01,,100.0,Large Corporate,CPT,813.0,808.0,Sep,Sep,Medium Item
7374,202408,30088624,30,3008862430,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRCF,0.75,1000.0,DC01,,62.88,Large Corporate,CPT,813.0,808.0,Aug,Sep,Medium Item
7375,202407,30087847,50,3008784750,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRCF,0.78,1115.0,DC01,,20.0,Large Corporate,CPT,813.0,808.0,Jul,Sep,Small Item
7376,202409,30090452,10,3009045210,CR,2024 Sep,جرایف ایجیبت,Egypt,,CRNF,0.94,915.0,DC01,,250.0,Large Corporate,CPT,,808.0,Sep,Sep,Large Item
7377,202409,30090452,80,3009045280,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRNF,0.84,915.0,DC01,,20.0,Large Corporate,,813.0,808.0,Sep,Sep,Small Item
7378,202408,30089788,10,3008978810,CR,2024 Sep,شركة العربي لصناعة الاجهزة,Egypt,Local,CRNF,1.6,724.0,DC06,,80.0,Large Corporate,EXW,793.0,788.0,Aug,Sep,Medium Item
7379,202409,30087785,20,3008778520,CR,2024 Sep,شركة اليكترولكس مصر,Egypt,Local,CRRF,1.0,560.0,DC04,,20.0,Large Corporate,EXW,806.0,801.0,Sep,Sep,Small Item
7380,202406,30086558,20,3008655820,GI,2024 Sep,شركة ايفرست مصر للصناعة,Egypt,Local,GCNF,0.4,739.0,DX51D,80,28.595,Corporate,CPT,894.0,889.0,Jun,Sep,Small Item
7381,202408,30088882,20,3008888220,GI,2024 Sep,جولدن میتال,Egypt,Local,GCCF,0.4,1250.0,DX51D,60,54.31,Corporate,CPT,793.0,788.0,Aug,Sep,Medium Item
7382,202408,30088973,10,3008897310,GI,2024 Sep,محمد ابراهیم محمد عبد الفتاح,Egypt,Local,GHCF,2.0,1250.0,DX51D,60,10.5,Stocking and Distrib,EXW,728.0,723.0,Aug,Sep,Small Item
7383,202408,30088973,30,3008897330,GI,2024 Sep,محمد ابراهیم محمد عبد الفتاح,Egypt,,GHCF,,1250.0,DX51D,60,30.0,Stocking and Distrib,EXW,737.0,733.0,Aug,Sep,Small Item
7384,202408,30088973,20,3008897320,GI,2024 Sep,محمد ابراهیم محمد عبد الفتاح,Egypt,Local,GHCF,1.5,1250.0,DX51D,60,22.18,Stocking and Distrib,EXW,732.0,,Aug,Sep,Small Item
7385,202408,30086204,30,3008620430,PP,2024 Sep,يونايتد برزارز للصناعات الهندسية,Egypt,Local,PONF,0.4,826.0,DX51D,80,50.0,Corporate,CPT,,1093.0,Aug,Sep,Medium Item
7386,202408,30086204,70,3008620470,PP,2024 Sep,يونايتد برزارز للصناعات الهندسية,Egypt,,PONF,0.4,650.0,DX51D,80,23.16,Corporate,,1100.0,1093.0,Aug,Sep,Small Item
7387,202408,30086204,90,3008620490,PP,2024 Sep,يونايتد برزارز للصناعات الهندسية,Egypt,Local,PONF,0.4,565.0,DX51D,80,11.36,Corporate,CPT,1100.0,1093.0,Aug,Sep,Small Item
7388,202408,30086204,120,30086204120,PP,2024 Sep,يونايتد برزارز للصناعات الهندسية,Egypt,Local,PONF,0.4,700.0,DX51D,80,6.0,Corporate,CPT,1100.0,1093.0,Aug,Sep,Small Item
7389,202410,30089451,10,3008945110,CR,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,CRCF,0.5,1250.0,DC01,,50.0,Stocking and Distrib,EXW,734.0,729.0,Oct,Sep,Medium Item
7390,202407,30088247,10,3008824710,GI,2024 Sep,المصرية لتصنيع مستلزمات,Egypt,Local,GCCF,0.6,1250.0,DX51D,275,18.0,Corporate,,321.0,319.0,Jul,Sep,Small Item
7391,202407,30088247,150,30088247150,CR,2024 Sep,المصرية لتصنيع مستلزمات,Egypt,Local,CRCF,2.0,1250.0,DC01,,18.0,Corporate,CPT,251.0,249.0,Jul,Sep,Small Item
7392,202407,30088247,170,30088247170,GI,2024 Sep,المصرية لتصنيع مستلزمات,Egypt,Local,GCRF,0.35,66.5,DX51D,90,14.69,Corporate,CPT,228.0,227.0,Jul,Sep,Small Item
7393,202408,30088570,20,3008857020,GI,2024 Sep,جمال السيد عبدالفتاح,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,30.0,Stocking and Distrib,EXW,933.0,927.0,Aug,Sep,Small Item
7394,202408,30088570,40,3008857040,GI,2024 Sep,جمال السيد عبدالفتاح,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,10.0,Stocking and Distrib,EXW,885.0,880.0,Aug,Sep,Small Item
7395,202408,30088781,30,3008878130,GI,2024 Sep,العالمية للمعادن جمال محمد عامر احم,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,40.0,Service Center,EXW,930.0,925.0,Aug,Sep,Small Item
7396,202408,30088623,50,3008862350,GI,2024 Sep,قباء للتجاره والاستيراد حسنى احمد خ,Egypt,Local,GCCF,1.0,1250.0,DX51D,60,10.0,Stocking and Distrib,EXW,203.0,202.0,Aug,Sep,Small Item
7397,202408,30088623,60,3008862360,GI,2024 Sep,قباء للتجاره والاستيراد حسنى احمد خ,Egypt,Local,GCCF,1.2,1250.0,DX51D,60,10.0,Stocking and Distrib,EXW,203.0,202.0,Aug,Sep,Small Item
7398,202408,30088623,20,3008862320,GI,2024 Sep,قباء للتجاره والاستيراد حسنى احمد خ,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,40.0,Stocking and Distrib,EXW,943.0,937.0,Aug,Sep,Small Item
7399,202408,30088623,40,3008862340,GI,2024 Sep,قباء للتجاره والاستيراد حسنى احمد خ,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,25.0,Stocking and Distrib,EXW,893.0,887.0,Aug,Sep,Small Item
7400,202407,30087493,80,3008749380,CR,2024 Sep,الهندسیة لانتاج الاجهزة,Egypt,Local,CRRF,0.6,550.0,DC04EK,,12.81,Corporate,EXW,269.0,267.0,Jul,Sep,Small Item
7401,202407,30087493,110,30087493110,GI,2024 Sep,الهندسیة لانتاج الاجهزة,Egypt,Local,GCRF,0.5,484.0,DX51D,60,10.0,Corporate,EXW,280.0,278.0,Jul,Sep,Small Item
7402,202407,30087493,120,30087493120,GI,2024 Sep,الهندسیة لانتاج الاجهزة,Egypt,Local,GCRF,0.5,177.0,DX51D,60,8.56,Corporate,EXW,280.0,278.0,Jul,Sep,Small Item
7403,202409,30089470,10,3008947010,PP,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,PLCF,0.5,1250.0,DX51D,60,60.0,Service Center,EXW,909.0,903.0,Sep,Sep,Medium Item
7404,202409,30089470,50,3008947050,PP,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,180,60.0,Service Center,EXW,,1003.0,Sep,Sep,Medium Item
7405,202408,30089071,20,3008907120,GI,2024 Sep,داكت كاسل للصناعات الهندسية,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,27.0,Corporate,EXW,925.0,919.0,Aug,Sep,Small Item
7406,202408,30088627,20,3008862720,GI,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,GCCF,1.2,,DX51D,60,20.0,Stocking and Distrib,EXW,750.0,745.0,Aug,Sep,Small Item
7407,202408,30088627,30,3008862730,GI,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,GCCF,0.3,1250.0,DX51D,60,20.0,Stocking and Distrib,EXW,808.0,804.0,Aug,Sep,Small Item
7408,202408,30088627,40,3008862740,GI,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,GCCF,0.5,1250.0,DX51D,120,20.0,Stocking and Distrib,EXW,833.0,828.0,Aug,Sep,Small Item
7409,202408,30088627,70,3008862770,GI,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,20.0,Stocking and Distrib,EXW,935.0,929.0,Aug,Sep,Small Item
7410,202408,30088627,80,3008862780,GI,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,GCCF,1.0,,DX51D,275,10.0,Stocking and Distrib,EXW,,900.0,Aug,Sep,Small Item
7411,202408,30088627,90,3008862790,GI,2024 Sep,سورس ستيل لتجارة الصاج,Egypt,Local,GCCF,1.2,1250.0,,275,10.0,Stocking and Distrib,EXW,888.0,882.0,Aug,Sep,Small Item
7412,202407,30087069,20,3008706920,GI,2024 Sep,قباء للتجاره والاستيراد حسنى احمد خ,Egypt,Local,GCCF,,1000.0,DX51D,60,9.82,Stocking and Distrib,EXW,738.0,734.0,Jul,Sep,Small Item
7413,202408,30088547,10,3008854710,GI,2024 Sep,الربعة لتشغيل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,60,40.0,Stocking and Distrib,EXW,735.0,731.0,Aug,Sep,Small Item
7414,202408,30088547,40,3008854740,GI,2024 Sep,الربعة لتشغيل المعادن,Egypt,Local,GCCF,0.8,,DX51D,275,20.0,Stocking and Distrib,EXW,919.0,913.0,Aug,Sep,Small Item
7415,202408,30089607,10,3008960710,CR,2024 Sep,شركة اليكترولكس مصر,Egypt,Local,CRSF,0.7,1250.0,DC01,,72.0,Large Corporate,CPT,790.0,786.0,Aug,Sep,Medium Item
7416,202408,30088747,20,3008874720,GI,2024 Sep,كناوف المحدودة وشریكتها,Egypt,Local,GCRF,0.4,59.0,DX51D,100,11.51,Large Corporate,CPT,883.0,878.0,Aug,Sep,Small Item
7417,202408,30088747,30,3008874730,GI,2024 Sep,كناوف المحدودة وشریكتها,Egypt,Local,GCRF,0.4,106.0,DX51D,100,34.3,Large Corporate,,883.0,878.0,Aug,Sep,Small Item
7418,202408,30088747,140,30088747140,GI,2024 Sep,كناوف المحدودة وشریكتها,Egypt,Local,GCRF,0.6,106.0,DX51D,180,11.38,Large Corporate,CPT,919.0,,Aug,Sep,Small Item
7419,202407,30088371,40,3008837140,GI,2024 Sep,روز  نبرج ايجيبت,Egypt,Local,GCSF,1.25,1250.0,DX51D,275,5.0,Stocking and Distrib,EXW,926.0,921.0,Jul,Sep,Small Item
7420,202408,30088664,10,3008866410,GI,2024 Sep,العالمية للمعادن جمال محمد عامر احم,Egypt,Local,GCCF,1.2,1250.0,DX51D,60,40.0,Service Center,EXW,717.0,713.0,Aug,Sep,Small Item
7421,202407,30088430,10,3008843010,CR,2024 Sep,لینك مصر انترناشیونال,Egypt,Local,CRNF,0.7,808.0,S235M,,11.09,Large Corporate,EXW,793.0,788.0,Jul,Sep,Small Item
7422,202407,30086049,120,30086049120,GI,2024 Sep,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,13.83,Service Center,EXW,901.0,,Jul,Sep,Small Item
7423,202407,30086049,260,30086049260,GI,2024 Sep,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,60,8.2,Service Center,EXW,725.0,721.0,Jul,Sep,Small Item
7424,202408,30088179,20,3008817920,GI,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,60.0,Service Center,EXW,897.0,892.0,Aug,Sep,Medium Item
7425,202408,30088179,50,3008817950,GI,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,GHCF,2.0,1250.0,DX51D,60,80.0,Service Center,EXW,697.0,692.0,Aug,Sep,Medium Item
7426,202408,30088179,110,30088179110,GI,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,GHCF,1.5,1000.0,DX51D,60,80.0,Service Center,EXW,712.0,708.0,Aug,Sep,Medium Item
7427,202408,30088179,120,30088179120,GI,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,GHCF,2.0,1000.0,DX51D,60,80.0,Service Center,EXW,708.0,,Aug,Sep,Medium Item
7428,202408,30088594,70,3008859470,GI,2024 Sep,بيراميدز لتصنيع وتجاره,Egypt,Local,GCCF,1.2,1250.0,DX51D,60,7.0,Stocking and Distrib,EXW,723.0,719.0,Aug,Sep,Small Item
7429,202407,30087019,20,3008701920,GI,2024 Sep,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,0.6,1000.0,DX51D,60,50.0,Service Center,EXW,745.0,741.0,Jul,Sep,Medium Item
7430,202407,30087019,210,30087019210,GI,2024 Sep,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,48.12,Service Center,,901.0,896.0,Jul,Sep,Small Item
7431,202407,30087019,120,30087019120,GI,2024 Sep,شركة الشرق لتشغيل المعادن,Egypt,Local,GHCF,2.0,1250.0,,60,39.8,Service Center,EXW,707.0,,Jul,Sep,Small Item
7432,202407,30087019,220,30087019220,GI,2024 Sep,شركة الشرق لتشغيل المعادن,Egypt,Local,GHCF,1.5,1250.0,DX51D,275,64.34,Service Center,EXW,849.0,844.0,Jul,Sep,Medium Item
7433,202407,30087019,260,30087019260,GI,2024 Sep,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,40.0,Service Center,EXW,867.0,862.0,Jul,Sep,Small Item
7434,202408,30088910,10,3008891010,GI,2024 Sep,السويدى للصناعات الكهربائيه,Egypt,Local,GHCF,2.0,,DX51D,275,40.71,High Tech industries,CPT,860.0,855.0,Aug,Sep,Small Item
7435,202408,35006168,20,3500616820,PP,2024 Sep,FNK STEEL INDUSTRIES LTD,Cyprus,Export,POCF,0.6,1250.0,DX51D,100,40.0,Europe,CIF,935.0,935.0,Aug,Sep,Small Item
7436,202408,30089908,20,3008990820,GI,2024 Sep,فریش الیكتریك  للاجهزه المنزلیة,Egypt,Local,GCCF,,1250.0,,100,300.0,Large Corporate,CPT,,826.0,Aug,Sep,Large Item
7437,202408,30089908,30,3008990830,GI,2024 Sep,فریش الیكتریك  للاجهزه المنزلیة,Egypt,Local,GHCF,2.0,1250.0,DX51D,100,20.0,Large Corporate,CPT,766.0,761.0,Aug,Sep,Small Item
7438,202406,30086785,40,3008678540,GI,2024 Sep,العالمیة لصناعات التكییف,Egypt,Local,GCCF,0.6,1000.0,DX51D,60,10.01,Large Corporate,CPT,813.0,808.0,Jun,Sep,Small Item
7439,202406,30086785,120,30086785120,GI,2024 Sep,العالمیة لصناعات التكییف,Egypt,Local,GCCF,1.25,,DX51D,60,9.77,Large Corporate,CPT,830.0,825.0,Jun,Sep,Small Item
7440,202409,30090452,60,3009045260,GI,2024 Sep,جرایف ایجیبت,Egypt,Local,GCSF,0.5,1250.0,DX51D,150,30.0,Large Corporate,CPT,1016.0,1010.0,Sep,Sep,Small Item
7441,202409,30090452,70,3009045270,GI,2024 Sep,جرایف ایجیبت,Egypt,Local,GCRF,0.9,25.0,DX51D,150,20.0,Large Corporate,CPT,1016.0,1010.0,Sep,Sep,Small Item
7442,202407,30087847,10,3008784710,CR,2024 Sep,جرایف ایجیبت,Egypt,Local,CRNF,0.94,915.0,DC01,,191.66,Large Corporate,CPT,813.0,808.0,Jul,Sep,Medium Item
7443,202410,35006228,10,3500622810,CR,2024 Sep,Apex Steel Ltd,Kenya,Export,CRSF,0.7,975.0,DC01,,120.0,Africa,CFR,730.0,730.0,Oct,Sep,Medium Item
7444,202408,30088178,10,3008817810,PP,2024 Sep,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,80,19.59,Service Center,EXW,950.0,944.0,Aug,Sep,Small Item
7445,202410,35006230,10,3500623010,GI,2024 Sep,KANDIL STEEL FABRICATORS,Kenya,Export,GCRF,0.3,101.0,DX51D,100,50.0,Africa,CFR,930.0,930.0,Oct,Sep,Medium Item
7446,202410,35006230,20,3500623020,GI,2024 Sep,KANDIL STEEL FABRICATORS,Kenya,Export,GCRF,0.3,120.0,DX51D,100,50.0,Africa,CFR,930.0,930.0,Oct,Sep,Medium Item
7447,202409,30090489,50,3009048950,HP,2024 Sep,قليوب,Egypt,Local,HPSF,2.5,1250.0,DD11,,12.0,Stocking and Distrib,EXW,713.0,709.0,Sep,Sep,Small Item
7448,202408,30088667,30,3008866730,GI,2024 Sep,مصطفي بدوي جروب للتجارة والتوزيع,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,20.0,Service Center,EXW,930.0,925.0,Aug,Sep,Small Item
7449,202408,30088901,50,3008890150,GI,2024 Sep,كریازی الیكتریك,Egypt,Local,GCCF,0.3,,DX51D,80,20.0,Large Corporate,EXW,946.0,941.0,Aug,Sep,Small Item
7450,202408,30088901,60,3008890160,GI,2024 Sep,كریازی الیكتریك,Egypt,Local,GCNF,1.2,608.0,DX51D,80,15.0,Large Corporate,EXW,865.0,860.0,Aug,Sep,Small Item
7451,202405,35005973,240,35005973240,CR,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,CRCF,2.0,,DC01,,40.94,Europe,CFR,715.0,715.0,May,Sep,Small Item
7452,202405,35005973,10,3500597310,GI,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,GCCF,0.4,1250.0,DX51D,80,250.0,Europe,CFR,790.0,790.0,May,Sep,Large Item
7453,202405,35005973,60,3500597360,GI,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,GCCF,,1250.0,DX51D,80,200.0,Europe,CFR,715.0,715.0,May,Sep,Large Item
7454,202405,35005973,40,3500597340,GI,2024 Sep,GOKMETAL SAC SAN,Turkey,Export,GCCF,0.58,1250.0,DX51D,140,53.52,Europe,CFR,800.0,800.0,May,Sep,Medium Item
7455,202407,30088463,70,3008846370,GI,2024 Sep,السویدى للصناعات الهندسیة سای,Egypt,Local,GHSF,2.5,1250.0,DX51D,60,10.0,High Tech industries,CPT,813.0,808.0,Jul,Sep,Small Item
7456,202407,30088463,80,3008846380,GI,2024 Sep,السویدى للصناعات الهندسیة سای,Egypt,Local,GHSF,2.5,1250.0,DX51D,60,10.0,High Tech industries,CPT,813.0,808.0,Jul,Sep,Small Item
7457,202409,30090501,10,3009050110,GI,2024 Sep,انوفابرو الهندسيه لمستلزمات الانتاج,Egypt,Local,GHCF,2.5,,DX51D,60,20.0,Corporate,EXW,754.0,750.0,Sep,Sep,Small Item
7458,202409,35006158,20,3500615820,CR,2024 Sep,GREIF EAST AFRICA LTD,Kenya,Export,CRNF,,912.0,DC01,,7.63,Africa,CFR,760.0,760.0,Sep,Sep,Small Item
7459,202408,30089642,150,30089642150,CR,2024 Sep,اريستون جروب لحلول تسخين المياه مصر,Egypt,Local,GCRF,2.5,153.0,DX52D,60,11.0,Large Corporate,CPT,799.0,795.0,Aug,Sep,Small Item
7460,202407,35005979,30,3500597930,GI,2024 Sep,T.Co Metals LLC,Canada,Export,GCCF,,1219.2,DX51D,120,140.0,North America,FOB,825.0,825.0,Jul,Sep,Medium Item
7461,202407,35005979,60,3500597960,GI,2024 Sep,T.Co Metals LLC,Canada,Export,GCCF,1.117,1219.2,S220GD,180,79.0,North America,FOB,781.0,781.0,Jul,Sep,Medium Item
